pre,post,n
864691135784179763,864691134965190687,1
864691136057961432,864691134964790815,1
864691136310917466,864691134948244732,1
864691135817803599,864691134948352764,1
864691135953453603,864691134949219324,2
864691136363058658,864691134942667363,1
864691136120064536,864691134965184287,1
864691135468854156,864691134949774844,1
864691135876040078,864691134947423740,1
864691136312445786,864691134949519612,1
864691135212508096,864691134940739171,1
864691135609937671,864691134966852383,1
864691135942792308,864691134947936508,1
864691135858626606,864691134949087228,1
864691135954480163,864691134950034684,1
864691136034011579,864691134965694495,1
864691135571628325,864691134965415455,1
864691135976698479,864691134966051871,1
864691135135080729,864691134965190687,1
864691135157210468,864691134966051871,1
864691135724769451,864691134965428255,1
864691137020972910,864691134965230879,1
864691135503946306,864691134947962620,1
864691135700727842,864691134966178335,1
864691135527774043,864691134988450426,1
864691135743196523,864691134947936508,1
864691135512275152,864691134947936508,1
864691135374367432,864691134966178335,1
864691136240041532,864691134940726115,4
864691135976813935,864691134947985148,1
864691135944010356,864691134950034684,1
864691136274678541,864691134950034684,1
864691135504247133,864691134947936508,1
864691135716812314,864691134947936508,1
864691135867741061,864691134947936508,1
864691136086772844,864691134947936508,1
864691136905570994,864691134949368316,1
864691135387604353,864691134949368316,1
864691136058963160,864691134949368316,2
864691136913689073,864691134988450426,1
864691136137834877,864691134965190687,1
864691135195670314,864691134965415455,1
864691136725455357,864691134964469535,1
864691135577681694,864691134950034684,1
864691135640519995,864691134950034684,1
864691135742609771,864691134950034684,1
864691136725455357,864691134947936508,1
864691135479075526,864691134948223484,1
864691135851754695,864691134947985148,1
864691135928190990,864691134965184287,1
864691135716553876,864691134964690207,1
864691135511861968,864691134942077795,1
864691136299127579,864691134949221372,1
864691135777030496,864691134942077795,1
864691135404010990,864691134948762620,1
864691135841495779,864691134942077795,1
864691134940373347,864691134942077795,1
864691136953917919,864691134940963171,1
864691135996249002,864691134947936508,1
864691135859642472,864691134947936508,1
864691135526405723,864691134940964963,1
864691135375826120,864691134965428255,1
864691135784179763,864691134940963171,1
864691135443018824,864691134950034684,1
864691135394286069,864691134949774844,1
864691136137349515,864691134965184287,1
864691136195783912,864691134947936508,1
864691136125433894,864691134947936508,1
864691135323358876,864691134947959548,1
864691135817188431,864691134965328671,1
864691137198754369,864691134964690207,1
864691135347849631,864691134949221372,1
864691135777818557,864691134940809315,1
864691136312233050,864691134950034684,1
864691135867064958,864691134965735199,2
864691135730733497,864691134948244732,1
864691136524448913,864691134948373756,2
864691136108411097,864691134965403167,1
864691135511861968,864691134988902778,1
864691136093098932,864691134965184287,1
864691135974932591,864691134949219324,1
864691136093098932,864691134948423676,1
864691135106716493,864691134940726115,1
864691134965778719,864691134940726115,1
864691135362423623,864691134940726115,1
864691136451084799,864691134940726115,1
864691135686540471,864691134940726115,1
864691135585753155,864691134940726115,1
864691135927590100,864691134940726115,1
864691136011370915,864691134988437370,1
864691136437430430,864691134948421372,2
864691135639249211,864691134947985148,1
864691136092658356,864691134942221411,1
864691136137029501,864691134965612319,1
864691136674749575,864691134949519612,1
864691135938058500,864691134964690207,1
864691135738325140,864691134964690207,1
864691135686451383,864691134965848351,1
864691135802482274,864691134948352764,1
864691135376399689,864691134949221372,1
864691136905988274,864691134949221372,1
864691135572770029,864691134942077795,3
864691135325584796,864691134940739171,1
864691135926026510,864691134940963171,1
864691135184126466,864691134950034684,1
864691135877150803,864691134964823071,1
864691135975291503,864691134947959548,1
864691135843355363,864691134940726115,1
864691136194509132,864691134965364255,1
864691136968720334,864691134965230879,1
864691135876848211,864691134965364255,1
864691135013909238,864691134966710559,1
864691135655069890,864691134964447775,1
864691135431870256,864691134965328671,1
864691136196932172,864691134948352764,1
864691135701135227,864691134965612319,1
864691136952276191,864691134949774844,1
864691135540519538,864691134950034684,1
864691136927714634,864691134950034684,1
864691136743063644,864691134950034684,1
864691135577919006,864691134950034684,1
864691135785040691,864691134948352764,1
864691135135030688,864691134949368316,1
864691136802865006,864691134966178335,1
864691135616576715,864691134947423740,1
864691135755344082,864691134964938015,1
864691135641489723,864691134940726115,1
864691136390905207,864691134940726115,1
864691135617829263,864691134940726115,1
864691135940896678,864691134966263839,1
864691135474312754,864691134947423740,1
864691136663528670,864691134947959548,1
864691136619344859,864691134949519612,1
864691135545108520,864691134965364255,1
864691135732630969,864691134950034684,1
864691135800157538,864691134942077795,1
864691136523971473,864691134950034684,1
864691135939640324,864691134948352764,1
864691135490461754,864691134988902778,1
864691135839272851,864691134950034684,1
864691136092270004,864691134940963171,1
864691135215217280,864691134988902778,1
864691135416544186,864691134966051871,1
864691135969211493,864691134966852383,1
864691136195617494,864691134966051871,1
864691136991263381,864691134948421372,1
864691136126520358,864691134940726115,1
864691135656696770,864691134948223484,1
864691135164986413,864691134949368316,3
864691134885148410,864691134942077795,1
864691135954665480,864691134942667363,1
864691135441080136,864691134942667363,1
864691134966306591,864691134942667363,1
864691136312584282,864691134942667363,1
864691135354899919,864691134942667363,1
864691135569333894,864691134940963171,1
864691136010770862,864691134940726115,1
864691135388068181,864691134940726115,1
864691137199973441,864691134940726115,1
864691135943389556,864691134940726115,1
864691135492749415,864691134940726115,1
864691136100107893,864691134965263647,1
864691136021448184,864691134988437370,1
864691136195284556,864691134940836963,3
864691135518865546,864691134942221411,1
864691135527259995,864691134947959548,1
864691135562940385,864691134949519612,1
864691135569974918,864691134942221411,1
864691136912015089,864691134949219324,1
864691135996249002,864691134966710559,1
864691135754409933,864691134966178335,1
864691137199914561,864691134949519612,1
864691135783909427,864691134965223199,1
864691135105068365,864691134949774844,1
864691135114149785,864691134942667363,1
864691135472989746,864691134947959548,1
864691135468028044,864691134948421372,1
864691136090479159,864691134947936508,1
864691136924080356,864691134965230879,1
864691135719782449,864691134965230879,1
864691135940049574,864691134965230879,1
864691136177254406,864691134942667363,1
864691135741580651,864691134942667363,1
864691135859126376,864691134964823071,1
864691135404851182,864691134964823071,1
864691135782517328,864691134964823071,1
864691136379256277,864691134964823071,1
864691135456618602,864691134948423676,1
864691136880665198,864691134966852383,1
864691135697721877,864691134966852383,1
864691135501569858,864691134966852383,1
864691135469292940,864691134966852383,1
864691135807191069,864691134966852383,1
864691135866606725,864691134966852383,1
864691135395705077,864691134966852383,1
864691135737721732,864691134966852383,1
864691135271089061,864691134966852383,1
864691135511439625,864691134966852383,1
864691135272597009,864691134966852383,1
864691135502037173,864691134940727907,1
864691135215254584,864691134949519612,1
864691135395410677,864691134965296415,1
864691135346748063,864691134965230879,1
864691136578536980,864691134988946810,1
864691135382942682,864691134948367100,1
864691136486766098,864691134988946810,1
864691135272792593,864691134948762620,1
864691136665210846,864691134964733983,1
864691136453565951,864691134965343775,1
864691136662440670,864691134965190687,1
864691135662588656,864691134965190687,1
864691136724624125,864691134965230879,1
864691135477034920,864691134965230879,1
864691135382942682,864691134965230879,1
864691135737833092,864691134948423676,1
864691135639360571,864691134942077795,1
864691135477107520,864691134949368316,1
864691135382942682,864691134940781411,1
864691135866771582,864691134965328671,1
864691136724354557,864691134988946810,1
864691135941589876,864691134942077795,1
864691135720337201,864691134950034684,1
864691135566499415,864691134988946810,1
864691135454458986,864691134964690207,1
864691135164986413,864691134965428255,1
864691135740942699,864691134965612319,1
864691135104939853,864691134948223484,1
864691135811646924,864691134949221372,1
864691135877885779,864691134949219324,1
864691135214568504,864691134965230879,1
864691136311001690,864691134965230879,1
864691135480718022,864691134965230879,1
864691135941595252,864691134965230879,1
864691135447039572,864691134965230879,1
864691135917122662,864691134940757347,1
864691135885513584,864691134964790815,1
864691135463593278,864691134940726115,1
864691135740692843,864691134940970339,1
864691136211068860,864691134965328671,2
864691136274021133,864691134940963171,1
864691135503724354,864691134942077795,1
864691135865985669,864691134949774844,1
864691136391380863,864691134965190687,1
864691135741353579,864691134965190687,1
864691134965694495,864691134947793916,1
864691136989978517,864691134947793916,1
864691136438584478,864691134947793916,1
864691136238226492,864691134947793916,1
864691136436774302,864691134965694495,1
864691135716172314,864691134988946810,1
864691135639761723,864691134988946810,1
